ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42063,Indiana County,42063,"Indiana County, Pennsylvania",827.404780159146,83394,0,37678,118,32285,520,18053,1070,2522,383,7323,610,4351,396,5694,580,16461,83,14928,65,13492,825,1137,220,405,150,6353,429,2888,449,3866,312,294,94,2536,312,5675,109,23.2,1.4,6.5,1.0,22.7,1.9,8.0,0.7,6.9,0.7,19.7,0.1,17.9,0.1,16.4,1.0,3.5,0.7,0.5,0.2,7.6,0.5,7.6,1.2,10.3,0.8,0.9,0.2,7.9,1.0,6.8,0.1,0.7576,0.8636,0.5909,0.3333,0.7879,3.3333,0.8485,0.2879,0.1212,0.6364,0.0758,0.4091,1.5304,0.0606,0.3788,0.3788,0.3788,0.803,0.7424,0.2121,0.5909,0.9091,3.2575,0.9394,8.5,0.6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,80126,6744,450,1825,275,1295,0,699,149,19,17,2,3,2358,534,155,132,20.9,1.4,2.2,0.3,1.6,0.0,0.8,0.2,0.0,0.1,0.0,0.1,2.8,0.6,0.2,0.2
42,Pennsylvania,PA,42065,Jefferson County,42065,"Jefferson County, Pennsylvania",652.439022936612,44326,0,22065,56,18018,238,10325,673,1131,155,3500,256,2779,229,3374,504,9454,63,9441,0,6690,342,831,143,216,108,1628,110,725,115,1641,159,368,105,1416,212,707,12,23.7,1.5,5.4,0.7,19.4,1.4,8.8,0.7,7.7,1.2,21.3,0.1,21.3,0.0,15.3,0.8,4.6,0.8,0.5,0.3,3.7,0.2,3.3,0.5,7.4,0.7,2.0,0.5,7.9,1.2,1.6,0.0,0.8182,0.6515,0.197,0.4545,0.8485,2.9697,0.7273,0.5909,0.7879,0.4242,0.3939,0.4091,2.606,0.6061,0.0,0.0,0.0,0.3333,0.5303,0.8636,0.5909,0.2424,2.5605,0.5,8.1362,0.5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40166,3376,244,168,48,436,0,120,36,22,17,0,24,773,110,109,81,18.7,1.3,0.4,0.1,1.0,0.0,0.3,0.1,0.0,0.1,0.0,0.1,1.7,0.2,0.2,0.2
42,Pennsylvania,PA,42067,Juniata County,42067,"Juniata County, Pennsylvania",391.390626739572,23535,0,10502,57,8852,157,4516,543,353,90,1470,196,2811,320,3266,687,4839,41,5228,7,3101,273,256,77,362,102,1688,97,527,146,1050,161,393,140,702,156,278,9,19.4,2.3,3.1,0.8,16.6,2.2,17.0,1.9,14.0,2.9,20.6,0.2,22.2,0.1,13.3,1.2,2.9,0.9,1.6,0.5,7.2,0.4,5.0,1.4,10.0,1.5,4.4,1.3,7.9,1.8,1.2,0.0,0.4394,0.0303,0.0152,1.0,1.0,2.4849,0.4394,0.4697,0.9091,0.1667,0.0152,0.7879,2.3486,0.4545,0.3485,0.3485,0.3485,0.5909,0.7121,1.0,0.5909,0.0909,2.9848,0.803,8.1668,0.5606,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4,17432,1746,169,278,18,985,0,100,27,0,21,0,21,276,91,49,43,19.7,2.0,1.2,0.1,4.2,0.0,0.4,0.1,0.0,0.1,0.0,0.1,1.2,0.4,0.2,0.2
42,Pennsylvania,PA,42069,Lackawanna County,42069,"Lackawanna County, Pennsylvania",458.885889563572,215672,0,99900,98,87896,798,44348,2164,5181,491,22671,1083,12829,832,9780,996,43161,20,44078,0,33887,1238,5857,609,3785,610,38981,541,5142,461,2326,415,1116,269,8234,563,8115,62,21.3,1.0,4.8,0.4,25.8,1.2,8.4,0.5,4.6,0.5,20.0,0.1,20.4,0.0,16.0,0.6,6.7,0.7,1.8,0.3,18.1,0.3,5.2,0.5,2.3,0.4,1.3,0.3,9.4,0.6,3.8,0.0,0.6061,0.4091,0.8788,0.3939,0.2424,2.5303,0.4545,0.4091,0.697,0.5606,0.8939,0.8333,3.3939,0.9697,0.7424,0.7424,0.7424,0.6061,0.0909,0.6061,0.7727,0.5909,2.6667,0.5758,9.3333,0.7879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223877,12257,693,5598,497,19428,0,6165,333,106,44,88,85,6865,648,731,313,13.9,0.8,2.6,0.2,9.0,0.0,2.9,0.2,0.0,0.1,0.0,0.1,3.2,0.3,0.3,0.1
42,Pennsylvania,PA,42071,Lancaster County,42071,"Lancaster County, Pennsylvania",943.923494618464,553202,0,216592,110,208988,838,77869,4228,9783,988,49394,1943,48891,1875,61120,2893,104082,31,128342,29,62395,2057,8474,695,11148,1136,109480,904,17842,1113,7187,732,4208,484,19102,1110,13040,74,14.4,0.8,3.4,0.3,23.6,0.9,13.0,0.5,11.2,0.5,18.8,0.1,23.2,0.1,11.4,0.4,4.0,0.3,2.2,0.2,19.8,0.2,8.2,0.5,3.3,0.3,2.0,0.2,9.1,0.5,2.4,0.0,0.0909,0.0455,0.697,0.9091,0.9545,2.697,0.5758,0.1818,1.0,0.0606,0.1667,0.9091,2.3182,0.4091,0.7879,0.7879,0.7879,0.8636,0.1818,0.8636,0.7424,0.3636,3.015,0.8333,8.8181,0.7121,0,0,0,1,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4,540428,29838,1263,18606,887,62108,0,13037,520,237,90,91,52,13389,1364,2012,816,14.3,0.6,3.4,0.2,11.2,0.0,2.4,0.1,0.0,0.1,0.0,0.1,2.4,0.2,0.4,0.1
42,Pennsylvania,PA,42073,Lawrence County,42073,"Lawrence County, Pennsylvania",357.372816978154,85907,0,39647,86,35933,421,18844,1195,2827,353,8407,597,4966,489,4866,569,19351,62,17097,40,15059,765,2386,311,314,138,8163,253,1647,237,2729,355,371,101,2753,351,2163,22,22.5,1.4,6.8,0.8,23.4,1.6,8.0,0.8,5.7,0.7,22.5,0.1,19.9,0.1,17.7,0.9,6.6,0.9,0.4,0.2,9.5,0.3,4.1,0.6,6.9,0.9,1.0,0.3,7.7,1.0,2.5,0.0,0.7121,0.9091,0.6667,0.3333,0.5455,3.1667,0.8182,0.7576,0.5758,0.803,0.8788,0.303,3.3182,0.9394,0.5,0.5,0.5,0.4848,0.4848,0.3182,0.5758,0.3788,2.2424,0.3333,9.2273,0.7727,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78382,5423,422,3266,287,1471,0,237,75,11,10,0,27,3033,385,145,67,15.1,1.2,3.8,0.3,1.7,0.0,0.3,0.1,0.0,0.1,0.0,0.1,3.5,0.4,0.2,0.1
42,Pennsylvania,PA,42075,Lebanon County,42075,"Lebanon County, Pennsylvania",361.83507037933,143258,0,59213,82,55236,506,25339,1773,3151,587,13140,860,12297,875,12932,1238,28432,120,32416,41,19129,926,2974,394,2806,534,28829,325,3122,413,2734,351,1128,256,3740,482,3628,126,18.2,1.3,4.4,0.8,23.8,1.5,12.5,0.9,9.2,0.9,19.8,0.1,22.6,0.1,13.5,0.7,5.4,0.7,2.1,0.4,20.1,0.2,5.2,0.7,4.6,0.6,2.1,0.4,6.8,0.9,2.5,0.1,0.3333,0.2727,0.7424,0.8939,0.8788,3.1211,0.7879,0.3333,0.9697,0.1818,0.6364,0.8939,3.0151,0.8333,0.803,0.803,0.803,0.6061,0.2879,0.9091,0.3939,0.3788,2.5758,0.5152,9.515,0.8485,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,127137,7749,541,2689,281,20729,0,2162,184,61,44,5,7,2774,380,409,200,14.0,1.0,1.9,0.2,14.5,0.0,1.5,0.1,0.0,0.1,0.0,0.1,1.9,0.3,0.3,0.1
42,Pennsylvania,PA,42077,Lehigh County,42077,"Lehigh County, Pennsylvania",345.34049950181,374110,0,149876,89,142160,798,72490,3099,11230,1043,41037,1674,24879,1027,23855,1640,63356,71,84542,39,47644,1656,10212,882,19656,1447,147044,610,16089,1030,2777,356,3274,500,11265,882,9227,81,19.9,0.8,5.8,0.5,28.9,1.2,9.8,0.4,6.5,0.4,16.9,0.1,22.6,0.1,12.9,0.4,7.1,0.6,5.6,0.4,39.3,0.2,10.7,0.7,1.9,0.2,2.3,0.3,7.9,0.6,2.5,0.0,0.4848,0.7727,0.9848,0.6515,0.697,3.5908,0.9394,0.0455,0.9697,0.1212,0.9394,0.9848,3.0606,0.8636,0.9848,0.9848,0.9848,0.9242,0.0606,0.9545,0.5909,0.3788,2.909,0.7727,10.5452,0.9697,0,0,1,0,0,1,0,1,0,1,1,3,1,1,1,0,1,0,0,2,7,404358,16762,929,21575,901,101726,0,12431,749,203,108,114,47,9772,1112,1223,442,11.8,0.6,5.8,0.2,27.2,0.0,3.3,0.2,0.1,0.1,0.0,0.1,2.6,0.3,0.3,0.1
42,Pennsylvania,PA,42079,Luzerne County,42079,"Luzerne County, Pennsylvania",889.875891094248,325396,0,150885,315,132608,934,75667,2944,9567,688,33437,1347,22012,1041,18850,1524,64551,88,65306,32,50172,1736,9935,726,10489,938,74044,536,8660,685,4704,489,1658,292,14191,825,11191,114,24.1,0.9,5.9,0.4,25.2,1.0,9.5,0.5,5.9,0.5,19.8,0.1,20.1,0.1,15.7,0.5,7.4,0.5,3.4,0.3,22.8,0.2,5.8,0.5,3.1,0.3,1.2,0.2,10.7,0.6,3.4,0.0,0.8636,0.803,0.8485,0.5909,0.5909,3.6969,0.9545,0.3333,0.6061,0.4848,0.9697,0.9545,3.3484,0.9545,0.8485,0.8485,0.8485,0.697,0.1667,0.4848,0.9545,0.5606,2.8636,0.7273,10.7574,0.9848,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,3,332688,19604,1043,12614,554,49024,0,3491,346,154,50,80,28,7907,816,774,313,14.8,0.8,3.9,0.2,15.1,0.0,1.1,0.1,0.0,0.1,0.0,0.1,2.4,0.3,0.2,0.1
42,Pennsylvania,PA,42081,Lycoming County,42081,"Lycoming County, Pennsylvania",1228.918950759356,114022,0,52671,72,45705,557,22457,1557,2940,545,11003,735,7405,604,6252,777,22764,61,23421,0,18135,979,2517,380,511,256,12775,502,2974,439,2926,253,541,173,4295,588,6082,90,20.9,1.4,5.3,1.0,24.1,1.6,9.2,0.8,5.6,0.7,20.0,0.1,20.5,0.0,16.3,0.9,5.5,0.8,0.5,0.2,11.2,0.4,5.6,0.8,5.6,0.5,1.2,0.3,9.4,1.3,5.3,0.1,0.5606,0.5909,0.7727,0.5152,0.5152,2.9546,0.7121,0.4091,0.7121,0.6212,0.697,0.4091,2.8485,0.7424,0.6061,0.6061,0.6061,0.6515,0.4091,0.4848,0.7727,0.7879,3.106,0.8788,9.5152,0.8636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115064,6547,535,5077,435,2573,0,974,87,137,86,73,80,3829,658,112,73,14.3,1.2,4.5,0.4,2.3,0.0,0.9,0.1,0.1,0.1,0.1,0.1,3.4,0.6,0.1,0.1
